Observation_ID,Risk_Score,Actual_Class_Audit,Risk_Category,Recommended_Action,Priority_Level,Review_Status,Risk_Rank
UCI_TEST_11313,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12110
UCI_TEST_11314,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12111
UCI_TEST_11316,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12112
UCI_TEST_11318,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12113
UCI_TEST_11319,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12114
UCI_TEST_11320,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12115
UCI_TEST_11322,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12116
UCI_TEST_11323,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12117
UCI_TEST_11324,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12118
UCI_TEST_11325,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12119
UCI_TEST_11326,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12120
UCI_TEST_11329,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12121
UCI_TEST_11330,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12122
UCI_TEST_11332,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12123
UCI_TEST_11333,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12124
UCI_TEST_11334,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12125
UCI_TEST_11335,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12126
UCI_TEST_11336,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12127
UCI_TEST_11337,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12128
UCI_TEST_11338,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12129
UCI_TEST_11339,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12130
UCI_TEST_11340,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12131
UCI_TEST_11341,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12132
UCI_TEST_11342,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12133
UCI_TEST_11343,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12134
UCI_TEST_11344,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12135
UCI_TEST_11345,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12136
UCI_TEST_11346,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12137
UCI_TEST_11347,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12138
UCI_TEST_11348,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12139
UCI_TEST_11349,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12140
UCI_TEST_11350,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12141
UCI_TEST_11351,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12142
UCI_TEST_11352,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12143
UCI_TEST_11354,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12144
UCI_TEST_11355,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12145
UCI_TEST_11357,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12146
UCI_TEST_11358,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12147
UCI_TEST_11359,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12148
UCI_TEST_11360,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12149
UCI_TEST_11361,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12150
UCI_TEST_11362,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12151
UCI_TEST_11364,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12152
UCI_TEST_11365,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12153
UCI_TEST_11366,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12154
UCI_TEST_11368,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12155
UCI_TEST_11369,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12156
UCI_TEST_11370,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12157
UCI_TEST_11371,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12158
UCI_TEST_11372,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12159
UCI_TEST_11373,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12160
UCI_TEST_11374,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12161
UCI_TEST_11375,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12162
UCI_TEST_11376,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12163
UCI_TEST_11377,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12164
UCI_TEST_11378,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12165
UCI_TEST_11379,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12166
UCI_TEST_11384,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12167
UCI_TEST_11386,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12168
UCI_TEST_11387,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12169
UCI_TEST_11388,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12170
UCI_TEST_11389,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12171
UCI_TEST_11390,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12172
UCI_TEST_11392,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12173
UCI_TEST_11393,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12174
UCI_TEST_11394,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12175
UCI_TEST_11395,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12176
UCI_TEST_11396,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12177
UCI_TEST_11397,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12178
UCI_TEST_11399,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12179
UCI_TEST_11400,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12180
UCI_TEST_11401,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12181
UCI_TEST_11402,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12182
UCI_TEST_11403,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12183
UCI_TEST_11405,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12184
UCI_TEST_11407,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12185
UCI_TEST_11408,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12186
UCI_TEST_11409,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12187
UCI_TEST_11410,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12188
UCI_TEST_11411,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12189
UCI_TEST_11412,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12190
UCI_TEST_11413,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12191
UCI_TEST_11415,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12192
UCI_TEST_11416,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12193
UCI_TEST_11417,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12194
UCI_TEST_11418,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12195
UCI_TEST_11420,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12196
UCI_TEST_11422,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12197
UCI_TEST_11424,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12198
UCI_TEST_11426,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12199
UCI_TEST_11428,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12200
UCI_TEST_11429,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12201
UCI_TEST_11430,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12202
UCI_TEST_11432,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12203
UCI_TEST_11433,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12204
UCI_TEST_11434,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12205
UCI_TEST_11435,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12206
UCI_TEST_11436,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12207
UCI_TEST_11437,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12208
UCI_TEST_11438,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12209
UCI_TEST_11439,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12210
UCI_TEST_11440,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12211
UCI_TEST_11441,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12212
UCI_TEST_11442,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12213
UCI_TEST_11443,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12214
UCI_TEST_11444,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12215
UCI_TEST_11446,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12216
UCI_TEST_11447,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12217
UCI_TEST_11448,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12218
UCI_TEST_11450,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12219
UCI_TEST_11451,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12220
UCI_TEST_11452,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12221
UCI_TEST_11453,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12222
UCI_TEST_11454,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12223
UCI_TEST_11457,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12224
UCI_TEST_11458,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12225
UCI_TEST_11459,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12226
UCI_TEST_11460,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12227
UCI_TEST_11461,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12228
UCI_TEST_11462,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12229
UCI_TEST_11463,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12230
UCI_TEST_11464,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12231
UCI_TEST_11465,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12232
UCI_TEST_11466,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12233
UCI_TEST_11467,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12234
UCI_TEST_11468,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12235
UCI_TEST_11469,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12236
UCI_TEST_11470,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12237
UCI_TEST_11472,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12238
UCI_TEST_11473,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12239
UCI_TEST_11474,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12240
UCI_TEST_11475,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12241
UCI_TEST_11477,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12242
UCI_TEST_11478,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12243
UCI_TEST_11479,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12244
UCI_TEST_11480,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12245
UCI_TEST_11481,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12246
UCI_TEST_11482,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12247
UCI_TEST_11483,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12248
UCI_TEST_11485,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12249
UCI_TEST_11486,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12250
UCI_TEST_11488,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12251
UCI_TEST_11489,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12252
UCI_TEST_11490,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12253
UCI_TEST_11491,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12254
UCI_TEST_11492,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12255
UCI_TEST_11493,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12256
UCI_TEST_11494,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12257
UCI_TEST_11495,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12258
UCI_TEST_11496,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12259
UCI_TEST_11497,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12260
UCI_TEST_11498,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12261
UCI_TEST_11499,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12262
UCI_TEST_11500,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12263
UCI_TEST_11501,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12264
UCI_TEST_11502,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12265
UCI_TEST_11503,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12266
UCI_TEST_11504,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12267
UCI_TEST_11505,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12268
UCI_TEST_11506,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12269
UCI_TEST_11507,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12270
UCI_TEST_11508,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12271
UCI_TEST_11509,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12272
UCI_TEST_11510,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12273
UCI_TEST_11511,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12274
